time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
1155734,0.99,-0.02,0.06,1.53,6.44,-0.02,48.26,-7.69,-5.31,3
1155746,0.99,-0.02,0.05,1.58,2.87,0.0,48.26,-7.69,-5.31,3
1155758,0.99,-0.02,0.05,1.58,0.57,-0.01,48.26,-7.69,-5.31,3
1155772,0.98,-0.02,0.07,1.61,-1.8,0.0,48.26,-7.69,-5.31,3
1155784,0.98,-0.02,0.07,1.66,-1.07,-0.01,48.24,-7.71,-5.31,3
1155795,0.98,-0.02,0.07,1.66,0.4,-0.02,48.24,-7.71,-5.31,3
1155807,0.99,-0.02,0.06,1.6,1.96,-0.04,48.24,-7.71,-5.31,3
1155818,0.99,-0.02,0.05,1.6,0.95,-0.02,48.24,-7.71,-5.31,3
1155829,1.0,-0.03,0.04,1.57,-1.23,-0.0,48.24,-7.71,-5.31,3
1155842,0.99,-0.04,0.05,1.2,-7.81,-0.0,48.31,-7.73,-5.27,3
1155853,0.99,-0.03,0.06,1.11,-10.45,-0.03,48.31,-7.73,-5.27,3
1155865,0.98,-0.04,0.07,1.4,-11.56,-0.05,48.31,-7.73,-5.27,3
1155876,0.98,-0.02,0.08,1.53,-10.36,-0.09,48.31,-7.73,-5.27,3
1155887,0.98,-0.03,0.07,1.08,-8.95,-0.15,48.27,-7.68,-5.37,3
1155901,0.99,-0.01,0.08,-0.09,-7.58,-0.25,48.27,-7.68,-5.37,3
1155913,0.99,-0.01,0.08,0.08,-7.54,-0.22,48.27,-7.68,-5.37,3
1155927,0.98,-0.01,0.08,0.4,-7.67,-0.21,48.27,-7.68,-5.37,3
1155938,0.98,-0.01,0.09,0.67,-7.35,-0.18,48.29,-7.71,-5.3,3
1155950,0.98,-0.01,0.09,1.03,-5.63,-0.13,48.29,-7.71,-5.3,3
1155962,0.98,-0.02,0.09,1.13,-4.85,-0.09,48.29,-7.71,-5.3,3
1155973,0.98,-0.02,0.08,1.23,-4.25,-0.04,48.29,-7.71,-5.3,3
1155985,0.99,-0.02,0.08,1.31,-4.0,-0.03,48.28,-7.59,-5.43,3
1155996,0.99,-0.02,0.08,1.38,-4.36,-0.05,48.28,-7.59,-5.43,3
1156008,0.99,-0.02,0.08,1.43,-5.55,-0.07,48.28,-7.59,-5.43,3
1156021,0.99,-0.02,0.09,1.56,-7.74,-0.05,48.28,-7.59,-5.43,3
1156034,0.98,-0.02,0.09,1.58,-8.29,-0.05,48.41,-7.55,-5.59,3
1156046,0.98,-0.02,0.1,1.62,-7.46,-0.04,48.41,-7.55,-5.59,3
1156058,0.98,-0.01,0.1,1.48,-6.33,-0.07,48.41,-7.55,-5.59,3
1156071,0.98,-0.01,0.1,0.77,-3.28,-0.12,48.41,-7.55,-5.59,3
1156082,0.98,-0.01,0.11,0.48,-1.66,-0.12,48.41,-7.55,-5.59,3
1156093,0.98,-0.01,0.11,0.29,0.23,-0.15,48.45,-7.6,-5.83,3
1156107,0.98,-0.01,0.1,0.56,3.93,-0.11,48.45,-7.6,-5.83,3
1156119,0.99,-0.03,0.09,0.66,4.64,-0.07,48.45,-7.6,-5.83,3
1156129,0.99,-0.02,0.08,0.65,3.89,-0.12,48.45,-7.6,-5.83,3
1156142,1.0,-0.03,0.06,-0.08,-1.32,-0.2,48.27,-7.63,-5.75,3
1156154,1.0,-0.02,0.06,-0.42,-5.2,-0.24,48.27,-7.63,-5.75,3
1156167,0.99,-0.03,0.08,-0.68,-12.23,-0.26,48.27,-7.63,-5.75,3
1156179,0.98,-0.03,0.1,-1.06,-13.92,-0.33,48.27,-7.63,-5.75,3
1156193,0.97,-0.03,0.12,-1.48,-12.49,-0.36,48.34,-7.65,-5.73,3
1156205,0.97,-0.03,0.12,-1.24,-10.0,-0.35,48.34,-7.65,-5.73,3
