time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
2201150,0.01,-1.01,0.02,2.91,-2.56,-1.21,20.72,47.24,20.2,2
2201160,0.02,-1.01,0.02,2.53,-2.56,-0.15,20.72,47.24,20.2,2
2201170,0.01,-1.01,0.02,2.18,-2.48,0.69,20.72,47.24,20.2,2
2201181,0.02,-1.01,0.02,1.49,-2.61,1.9,20.72,47.24,20.2,2
2201192,0.03,-1.01,0.03,1.04,-2.67,2.07,20.62,47.31,20.24,2
2201204,0.03,-1.0,0.03,0.73,-2.74,1.83,20.62,47.31,20.24,2
2201215,0.03,-1.0,0.03,0.44,-2.67,0.64,20.62,47.31,20.24,2
2201226,0.02,-1.0,0.03,0.34,-2.56,0.51,20.62,47.31,20.24,2
2201238,0.02,-1.01,0.03,0.24,-2.36,0.74,20.62,47.31,20.24,2
2201249,0.02,-1.0,0.03,0.02,-1.85,0.78,20.49,47.42,20.22,2
2201260,0.03,-1.0,0.03,0.03,-1.68,0.23,20.49,47.42,20.22,2
2201272,0.03,-1.0,0.03,0.13,-1.74,-0.6,20.49,47.42,20.22,2
2201285,0.02,-1.0,0.03,0.26,-2.03,-1.56,20.49,47.42,20.22,2
2201296,0.01,-1.01,0.03,0.15,-1.97,-1.2,20.44,47.47,20.32,2
2201307,0.01,-1.01,0.03,-0.15,-1.9,-0.29,20.44,47.47,20.32,2
2201317,0.01,-1.01,0.03,-0.62,-1.75,0.84,20.44,47.47,20.32,2
2201329,0.01,-1.0,0.03,-1.36,-1.17,3.16,20.44,47.47,20.32,2
2201340,0.02,-1.0,0.04,-1.46,-1.03,4.11,20.4,47.54,20.26,2
2201350,0.03,-1.0,0.04,-1.25,-1.17,4.81,20.4,47.54,20.26,2
2201360,0.04,-1.0,0.04,-0.72,-1.48,4.88,20.4,47.54,20.26,2
2201372,0.04,-1.0,0.04,0.88,-2.58,2.93,20.4,47.54,20.26,2
2201382,0.03,-1.0,0.04,1.51,-3.1,1.96,20.4,47.54,20.26,2
2201392,0.03,-1.0,0.03,1.9,-3.29,1.44,20.35,47.51,20.6,2
2201406,0.02,-1.01,0.03,1.87,-2.92,1.76,20.35,47.51,20.6,2
2201417,0.02,-1.01,0.03,1.5,-2.42,2.41,20.35,47.51,20.6,2
2201430,0.02,-1.01,0.03,0.52,-1.03,4.08,20.35,47.51,20.6,2
2201442,0.03,-1.0,0.03,0.11,-0.32,4.6,20.37,47.46,20.58,2
2201454,0.04,-1.0,0.04,-0.21,0.13,4.76,20.37,47.46,20.58,2
2201465,0.05,-1.0,0.04,-0.05,0.11,3.64,20.37,47.46,20.58,2
2201477,0.05,-1.0,0.04,0.56,-0.21,2.49,20.37,47.46,20.58,2
2201491,0.05,-1.0,0.04,2.4,-0.82,-0.37,20.54,47.44,20.54,2
2201501,0.04,-1.0,0.04,3.17,-0.87,-1.43,20.54,47.44,20.54,2
2201512,0.04,-1.0,0.04,3.6,-0.65,-1.76,20.54,47.44,20.54,2
2201526,0.03,-1.0,0.03,3.79,0.2,-1.35,20.54,47.44,20.54,2
2201536,0.03,-1.0,0.03,3.76,0.7,-1.4,20.54,47.44,20.54,2
2201547,0.04,-1.0,0.03,3.8,1.03,-1.81,20.65,47.43,20.59,2
2201557,0.04,-1.0,0.04,3.89,1.23,-2.28,20.65,47.43,20.59,2
2201569,0.03,-1.0,0.03,3.98,1.43,-2.55,20.65,47.43,20.59,2
2201579,0.03,-1.01,0.03,3.89,1.41,-2.43,20.65,47.43,20.59,2
2201590,0.03,-1.01,0.03,3.71,1.3,-2.29,20.65,47.39,20.49,2
2201603,0.03,-1.01,0.03,3.24,0.92,-1.92,20.65,47.39,20.49,2
2201615,0.02,-1.0,0.03,3.07,0.82,-1.7,20.65,47.39,20.49,2
2201625,0.02,-1.0,0.03,3.08,0.87,-1.57,20.65,47.39,20.49,2
2201636,0.02,-1.0,0.03,3.46,0.87,-1.76,20.65,47.39,20.49,2
2201647,0.03,-1.0,0.03,3.76,0.68,-1.95,20.65,47.43,20.46,2
2201659,0.03,-1.0,0.03,4.0,0.33,-2.06,20.65,47.43,20.46,2
2201670,0.02,-1.01,0.03,3.99,-0.64,-1.67,20.65,47.43,20.46,2
2201681,0.01,-1.01,0.02,3.65,-1.06,-0.94,20.65,47.43,20.46,2
2201692,0.01,-1.01,0.02,3.02,-1.3,0.24,20.52,47.4,20.35,2
2201706,0.01,-1.01,0.02,1.39,-1.12,3.09,20.52,47.4,20.35,2
2201716,0.01,-1.01,0.02,0.64,-0.91,4.14,20.52,47.4,20.35,2
2201727,0.02,-1.01,0.03,0.11,-0.75,5.06,20.52,47.4,20.35,2
2201742,0.02,-1.0,0.03,-0.15,-0.62,6.4,20.46,47.38,20.54,2
2201752,0.03,-1.0,0.03,-0.07,-0.57,6.85,20.46,47.38,20.54,2
2201763,0.02,-1.0,0.03,-0.09,-0.45,7.28,20.46,47.38,20.54,2
2201775,0.02,-1.01,0.02,-0.63,0.35,8.55,20.46,47.38,20.54,2
2201787,0.03,-1.01,0.02,-1.08,0.84,8.87,20.46,47.38,20.54,2
2201798,0.04,-1.01,0.03,-1.46,1.12,8.67,20.49,47.25,20.58,2
2201810,0.06,-1.0,0.04,-1.35,0.94,7.06,20.49,47.25,20.58,2
2201821,0.06,-1.0,0.04,-0.85,0.72,5.93,20.49,47.25,20.58,2
2201835,0.05,-1.0,0.04,0.37,0.64,4.14,20.49,47.25,20.58,2
2201846,0.04,-1.0,0.03,0.72,1.12,3.77,20.7,47.31,20.41,2
2201857,0.04,-1.0,0.03,0.91,1.93,3.69,20.7,47.31,20.41,2
2201869,0.04,-1.0,0.03,0.88,3.5,4.08,20.7,47.31,20.41,2
2201879,0.05,-1.0,0.04,1.0,4.54,4.01,20.7,47.31,20.41,2
2201890,0.05,-1.0,0.04,1.44,5.74,2.95,20.69,47.21,20.42,2
2201902,0.05,-1.01,0.04,2.01,6.28,1.9,20.69,47.21,20.42,2
2201913,0.06,-1.0,0.03,2.1,6.38,2.29,20.69,47.21,20.42,2
2201925,0.06,-1.0,0.03,2.2,6.25,2.33,20.69,47.21,20.42,2
2201939,0.06,-1.0,0.04,2.95,6.13,1.15,20.71,47.17,20.44,2
2201950,0.06,-1.0,0.04,3.56,5.82,0.17,20.71,47.17,20.44,2
2201964,0.07,-1.0,0.04,5.06,4.53,-2.33,20.71,47.17,20.44,2
2201976,0.06,-1.0,0.04,5.75,3.75,-3.17,20.71,47.17,20.44,2
2201989,0.05,-1.0,0.03,6.56,2.67,-3.32,20.73,47.1,20.35,2
2202001,0.04,-1.0,0.03,6.7,2.34,-3.07,20.73,47.1,20.35,2
2202011,0.04,-1.0,0.03,6.68,2.04,-2.85,20.73,47.1,20.35,2
2202021,0.04,-1.0,0.03,6.52,1.75,-2.49,20.73,47.1,20.35,2
2202033,0.03,-1.0,0.02,6.04,1.53,-1.59,20.73,47.1,20.35,2
2202044,0.03,-1.0,0.02,5.76,1.61,-1.05,20.67,47.04,20.44,2
2202055,0.03,-1.0,0.02,5.48,1.74,-0.52,20.67,47.04,20.44,2
