time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
1539175,-0.0,0.9,0.36,1.75,-1.05,0.08,11.37,-28.18,9.03,2
1539186,-0.0,0.9,0.36,1.77,-1.01,0.09,11.19,-28.2,9.04,2
1539198,-0.0,0.9,0.36,1.8,-1.05,0.11,11.19,-28.2,9.04,2
1539209,-0.0,0.9,0.36,1.77,-1.01,0.1,11.19,-28.2,9.04,2
1539223,-0.0,0.9,0.36,1.66,-0.99,0.11,11.19,-28.2,9.04,2
1539234,-0.0,0.9,0.36,1.56,-0.96,0.09,11.26,-28.03,9.2,2
1539246,-0.0,0.9,0.36,1.46,-0.98,0.08,11.26,-28.03,9.2,2
1539258,-0.0,0.9,0.36,1.44,-0.97,0.12,11.26,-28.03,9.2,2
1539269,-0.0,0.9,0.36,1.42,-1.05,0.13,11.26,-28.03,9.2,2
1539283,-0.0,0.9,0.36,1.38,-1.09,0.09,11.24,-28.09,9.22,2
1539294,-0.0,0.9,0.36,1.43,-1.08,0.07,11.24,-28.09,9.22,2
1539306,-0.0,0.9,0.36,1.45,-1.08,0.03,11.24,-28.09,9.22,2
1539318,-0.0,0.9,0.35,1.7,-1.13,0.04,11.24,-28.09,9.22,2
1539331,-0.0,0.9,0.36,1.91,-1.11,0.05,11.2,-28.03,9.09,2
1539342,-0.0,0.9,0.35,2.4,-0.64,0.27,11.2,-28.03,9.09,2
1539353,-0.0,0.9,0.36,2.6,-0.38,0.36,11.2,-28.03,9.09,2
1539364,-0.0,0.9,0.36,2.67,-0.33,0.42,11.2,-28.03,9.09,2
1539378,-0.0,0.9,0.36,2.5,-0.53,0.36,11.2,-28.03,9.09,2
1539389,-0.0,0.9,0.36,2.29,-0.68,0.3,11.07,-28.01,9.2,2
1539400,-0.0,0.9,0.36,2.08,-0.81,0.28,11.07,-28.01,9.2,2
1539412,-0.0,0.9,0.36,1.65,-0.9,0.19,11.07,-28.01,9.2,2
1539424,-0.0,0.9,0.36,1.47,-0.97,0.16,11.07,-28.01,9.2,2
1539435,-0.0,0.9,0.36,1.27,-1.0,0.12,10.97,-27.95,9.0,2
1539447,-0.0,0.9,0.36,0.85,-1.07,0.07,10.97,-27.95,9.0,2
1539459,-0.0,0.9,0.36,0.59,-1.11,0.02,10.97,-27.95,9.0,2
1539472,-0.0,0.91,0.36,0.15,-1.42,-0.13,10.97,-27.95,9.0,2
1539483,-0.0,0.91,0.36,0.24,-1.43,-0.13,10.93,-28.07,8.77,2
1539495,-0.0,0.9,0.36,0.47,-1.37,-0.06,10.93,-28.07,8.77,2
1539507,-0.0,0.9,0.35,0.84,-1.18,-0.03,10.93,-28.07,8.77,2
1539519,-0.0,0.91,0.35,1.11,-1.13,-0.02,10.93,-28.07,8.77,2
1539529,-0.0,0.9,0.35,1.39,-1.11,0.01,10.93,-28.07,8.77,2
1539542,-0.0,0.91,0.36,2.0,-1.11,0.05,11.06,-28.07,8.95,2
1539552,-0.0,0.9,0.36,2.17,-1.09,0.08,11.06,-28.07,8.95,2
1539563,-0.0,0.9,0.36,2.22,-1.15,0.09,11.06,-28.07,8.95,2
1539575,-0.0,0.9,0.36,2.1,-1.18,0.1,11.06,-28.07,8.95,2
1539586,-0.0,0.9,0.36,1.96,-1.19,0.09,10.9,-28.12,9.05,2
1539598,-0.0,0.9,0.36,1.81,-1.19,0.11,10.9,-28.12,9.05,2
1539610,-0.0,0.9,0.36,1.73,-1.2,0.11,10.9,-28.12,9.05,2
1539621,-0.0,0.9,0.36,1.69,-1.11,0.12,10.9,-28.12,9.05,2
1539632,-0.0,0.9,0.35,1.55,-1.11,0.14,10.98,-28.11,9.21,2
1539644,-0.0,0.9,0.36,1.88,-1.06,0.15,10.98,-28.11,9.21,2
1539656,-0.0,0.9,0.36,1.98,-1.02,0.15,10.98,-28.11,9.21,2
1539669,-0.0,0.9,0.36,1.98,-1.09,0.1,10.98,-28.11,9.21,2
1539680,-0.0,0.9,0.36,1.98,-1.04,0.13,11.0,-28.11,9.38,2
1539692,-0.0,0.9,0.36,2.0,-0.99,0.14,11.0,-28.11,9.38,2
1539704,-0.0,0.9,0.36,1.78,-0.93,0.1,11.0,-28.11,9.38,2
1539715,-0.0,0.9,0.36,1.63,-0.98,0.1,11.0,-28.11,9.38,2
1539728,-0.0,0.9,0.36,1.52,-1.04,0.12,11.0,-28.11,9.38,2
1539740,-0.0,0.9,0.36,1.54,-1.02,0.12,11.12,-28.13,9.58,2
1539752,-0.0,0.9,0.36,1.55,-0.99,0.1,11.12,-28.13,9.58,2
1539763,-0.0,0.9,0.36,1.5,-1.05,0.07,11.12,-28.13,9.58,2
1539774,-0.0,0.9,0.36,1.49,-1.06,0.07,11.12,-28.13,9.58,2
1539785,-0.0,0.9,0.36,1.47,-1.06,0.1,11.2,-28.1,9.44,2
1539798,-0.0,0.9,0.36,1.53,-1.04,0.11,11.2,-28.1,9.44,2
1539810,-0.0,0.9,0.36,1.56,-1.04,0.1,11.2,-28.1,9.44,2
1539821,-0.0,0.9,0.36,1.58,-1.06,0.09,11.2,-28.1,9.44,2
1539834,-0.0,0.9,0.36,1.57,-1.11,0.12,11.21,-28.16,9.39,2
1539846,-0.0,0.9,0.36,1.56,-1.1,0.13,11.21,-28.16,9.39,2
