time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
454506,0.0,0.02,0.99,-0.73,-1.01,0.39,8.5,-5.55,-29.19,0
454519,0.0,0.03,0.99,-1.63,-1.48,-1.27,8.5,-5.55,-29.19,0
454531,-0.0,0.03,1.0,-1.64,-1.81,-1.92,8.51,-5.5,-29.33,0
454544,-0.0,0.03,1.0,-0.38,-2.11,-2.53,8.51,-5.5,-29.33,0
454555,-0.01,0.02,1.01,0.48,-2.27,-2.48,8.51,-5.5,-29.33,0
454567,-0.01,0.01,1.0,1.21,-2.49,-2.3,8.51,-5.5,-29.33,0
454580,-0.0,0.0,0.99,1.86,-2.65,-1.6,8.48,-5.57,-29.13,0
454592,-0.0,0.01,0.98,1.8,-2.47,-1.29,8.48,-5.57,-29.13,0
454606,0.01,0.01,0.97,1.82,-1.9,-1.12,8.48,-5.57,-29.13,0
454618,0.01,0.02,0.97,2.18,-1.81,-1.27,8.48,-5.57,-29.13,0
454630,0.02,0.01,0.97,2.83,-2.1,-1.82,8.52,-5.7,-28.89,0
454641,0.01,-0.01,0.97,2.72,-2.17,-2.11,8.52,-5.7,-28.89,0
454653,0.01,-0.02,0.98,2.47,-1.9,-2.29,8.52,-5.7,-28.89,0
454664,0.0,-0.03,0.98,2.6,-1.18,-2.2,8.52,-5.7,-28.89,0
454676,-0.0,-0.04,0.99,3.24,-0.98,-1.85,8.37,-5.75,-28.9,0
454688,-0.01,-0.04,0.99,4.44,-1.02,-1.19,8.37,-5.75,-28.9,0
454700,-0.01,-0.05,0.98,7.08,-1.74,0.42,8.37,-5.75,-28.9,0
454712,-0.01,-0.05,0.98,7.69,-1.92,1.04,8.37,-5.75,-28.9,0
454723,-0.01,-0.05,0.98,7.77,-1.74,1.41,8.48,-5.77,-29.0,0
454734,-0.01,-0.04,0.97,7.51,-1.3,1.5,8.48,-5.77,-29.0,0
454746,-0.01,-0.04,0.97,7.12,-0.88,1.22,8.48,-5.77,-29.0,0
454760,-0.02,-0.03,0.97,5.2,0.23,0.69,8.48,-5.77,-29.0,0
