time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,label
91688,0.06,0.02,0.97,0.94,-0.76,-0.04,25.26,29.78,-29.86,0
91700,0.06,0.02,0.97,0.56,-0.88,-0.06,25.26,29.78,-29.86,0
91710,0.06,0.03,0.98,0.91,-1.02,-0.08,25.26,29.78,-29.86,0
91721,0.06,0.03,0.97,1.41,-1.02,-0.01,25.26,29.78,-29.86,0
91734,0.05,0.02,0.97,2.3,-0.71,0.17,25.29,29.81,-29.95,0
91746,0.06,0.02,0.98,2.52,-0.47,0.11,25.29,29.81,-29.95,0
91758,0.06,0.02,0.98,2.26,-0.16,0.15,25.29,29.81,-29.95,0
91769,0.06,0.02,0.98,1.94,-0.16,0.22,25.29,29.81,-29.95,0
91780,0.06,0.02,0.98,1.7,-0.28,0.23,25.25,29.79,-30.08,0
91793,0.06,0.02,0.98,1.67,-0.39,-0.03,25.25,29.79,-30.08,0
91804,0.06,0.02,0.98,1.95,-0.58,-0.1,25.25,29.79,-30.08,0
91815,0.06,0.02,0.98,2.26,-0.83,-0.08,25.25,29.79,-30.08,0
91827,0.06,0.02,0.98,2.2,-0.77,0.11,25.05,29.74,-30.09,0
91838,0.06,0.02,0.98,1.97,-0.55,0.07,25.05,29.74,-30.09,0
91850,0.06,0.02,0.98,1.73,-0.36,0.04,25.05,29.74,-30.09,0
91863,0.06,0.02,0.98,1.25,-0.7,0.1,25.05,29.74,-30.09,0
91874,0.06,0.02,0.98,1.24,-1.06,0.07,25.03,29.73,-30.25,0
91886,0.06,0.02,0.98,1.39,-1.2,0.07,25.03,29.73,-30.25,0
91898,0.06,0.02,0.98,1.58,-1.07,0.14,25.03,29.73,-30.25,0
91908,0.06,0.02,0.98,1.55,-1.06,0.2,25.03,29.73,-30.25,0
91918,0.06,0.02,0.98,1.51,-1.13,0.27,25.03,29.73,-30.25,0
91928,0.06,0.02,0.97,1.57,-1.12,0.27,25.05,29.72,-30.3,0
91940,0.06,0.02,0.98,2.05,-0.77,-0.04,25.05,29.72,-30.3,0
91952,0.06,0.02,0.98,2.27,-0.46,-0.23,25.05,29.72,-30.3,0
